TIME;ACC_X;ACC_Y;ACC_Z;GYR_X;GYR_Y;GYR_Z
20250;0.74;0.24;-9.68;-0.70;1.37;-0.40 
20277;0.72;0.23;-9.70;-0.64;1.27;-0.56 
20303;0.77;0.22;-9.68;-0.34;1.35;-0.49 
20329;0.73;0.20;-9.69;-0.58;1.26;-0.35 
20356;0.71;0.18;-9.71;-0.53;1.37;-0.34 
20382;0.75;0.24;-9.72;-0.57;1.35;-0.41 
20408;0.73;0.20;-9.68;-0.56;1.21;-0.53 
20434;0.70;0.23;-9.70;-0.60;1.36;-0.62 
20461;0.74;0.22;-9.68;-0.77;1.39;-0.38 
20488;0.76;0.23;-9.66;-0.53;1.39;-0.53 
20519;0.77;0.24;-9.69;-0.59;1.37;-0.51 
20546;0.71;0.24;-9.69;-0.63;1.41;-0.46 
20572;0.77;0.23;-9.67;-0.69;1.30;-0.55 
20598;0.75;0.22;-9.69;-0.50;1.35;-0.44 
20624;0.74;0.21;-9.69;-0.61;1.27;-0.39 
20666;0.71;0.19;-9.69;-0.48;1.39;-0.50 
20691;0.70;0.23;-9.68;-0.42;1.34;-0.53 
20718;0.76;0.21;-9.68;-0.63;1.42;-0.48 
20745;0.73;0.25;-9.69;-0.51;1.39;-0.47 
20770;0.74;0.18;-9.71;-0.53;1.34;-0.28 
20797;0.78;0.23;-9.67;-0.64;1.39;-0.34 
20823;0.73;0.25;-9.73;-0.61;1.43;-0.47 
20854;0.75;0.22;-9.70;-0.53;1.38;-0.47 
20881;0.75;0.21;-9.68;-0.56;1.32;-0.39 
20908;0.73;0.20;-9.67;-0.58;1.30;-0.63 
20933;0.73;0.20;-9.72;-0.70;1.35;-0.41 
20959;0.73;0.22;-9.69;-0.50;1.40;-0.53 
20985;0.73;0.23;-9.69;-0.47;1.35;-0.50 
21011;0.72;0.20;-9.69;-0.72;1.54;-0.40 
21038;0.72;0.20;-9.70;-0.56;1.27;-0.34 
21063;0.73;0.22;-9.72;-0.53;1.23;-0.43 
21090;0.78;0.22;-9.70;-0.51;1.21;-0.43 
21116;0.76;0.21;-9.67;-0.72;1.45;-0.37 
21142;0.70;0.22;-9.71;-0.52;1.45;-0.49 
21169;0.74;0.20;-9.70;-0.76;1.37;-0.39 
21200;0.75;0.21;-9.68;-0.66;1.26;-0.31 
21226;0.72;0.21;-9.69;-0.65;1.27;-0.56 
21253;0.76;0.25;-9.71;-0.53;1.35;-0.48 
21279;0.75;0.24;-9.66;-0.56;1.35;-0.59 
21315;0.71;0.20;-9.72;-0.56;1.35;-0.36 
21341;0.73;0.22;-9.68;-0.55;1.51;-0.43 
21367;0.73;0.23;-9.69;-0.59;1.33;-0.37 
21394;0.71;0.19;-9.70;-0.60;1.37;-0.37 
21420;0.69;0.23;-9.69;-0.69;1.34;-0.53 
21446;0.72;0.23;-9.68;-0.73;1.41;-0.55 
21472;0.77;0.22;-9.67;-0.55;1.31;-0.45 
21498;0.73;0.18;-9.70;-0.65;1.33;-0.57 
21530;0.76;0.20;-9.70;-0.63;1.40;-0.53 
21556;0.74;0.20;-9.68;-0.69;1.35;-0.51 
21582;0.75;0.23;-9.71;-0.63;1.38;-0.47 
21609;0.71;0.22;-9.69;-0.65;1.40;-0.43 
21635;0.70;0.23;-9.70;-0.53;1.32;-0.53 
21661;0.68;0.24;-9.70;-0.64;1.54;-0.44 
21688;0.75;0.19;-9.69;-0.57;1.25;-0.43 
21713;0.75;0.22;-9.70;-0.56;1.48;-0.37 
21740;0.72;0.21;-9.68;-0.67;1.28;-0.43 
21767;0.75;0.21;-9.72;-0.51;1.42;-0.46 
21792;0.73;0.21;-9.70;-0.49;1.41;-0.47 
21819;0.69;0.20;-9.72;-0.60;1.40;-0.57 
21846;0.72;0.24;-9.68;-0.66;1.47;-0.41 
21877;0.70;0.25;-9.67;-0.66;1.30;-0.56 
21904;0.76;0.20;-9.70;-0.52;1.38;-0.53 
21929;0.74;0.23;-9.66;-0.63;1.37;-0.37 
21956;0.73;0.20;-9.72;-0.69;1.37;-0.27 
21982;0.70;0.20;-9.69;-0.63;1.37;-0.54 
22008;0.75;0.20;-9.71;-0.56;1.45;-0.44 
22034;0.72;0.23;-9.69;-0.53;1.34;-0.43 
22061;0.71;0.25;-9.69;-0.59;1.47;-0.60 
22086;0.72;0.22;-9.69;-0.68;1.27;-0.47 
22113;0.75;0.24;-9.67;-0.55;1.37;-0.47 
22138;0.77;0.21;-9.68;-0.56;1.37;-0.59 
22165;0.69;0.23;-9.71;-0.60;1.28;-0.37 
22197;0.74;0.19;-9.69;-0.51;1.35;-0.50 
22222;0.75;0.18;-9.70;-0.60;1.31;-0.45 
22249;0.78;0.19;-9.69;-0.64;1.33;-0.34 
22275;0.74;0.22;-9.72;-0.54;1.32;-0.54 
22301;0.73;0.20;-9.71;-0.59;1.36;-0.59 
22327;0.74;0.20;-9.67;-0.56;1.43;-0.44 
22353;0.73;0.22;-9.70;-0.66;1.27;-0.56 
22379;0.78;0.23;-9.68;-0.54;1.43;-0.50 
22406;0.76;0.17;-9.66;-0.47;1.36;-0.62 
22431;0.72;0.22;-9.72;-0.55;1.43;-0.56 
22458;0.71;0.19;-9.68;-0.50;1.43;-0.60 
22483;0.72;0.22;-9.70;-0.52;1.38;-0.37 
22510;0.73;0.21;-9.73;-0.54;1.42;-0.40 
22542;0.70;0.26;-9.67;-0.54;1.36;-0.39 
22567;0.75;0.24;-9.68;-0.53;1.37;-0.43 
22594;0.76;0.24;-9.67;-0.59;1.34;-0.58 
22620;0.75;0.18;-9.67;-0.53;1.46;-0.50 
22646;0.70;0.19;-9.72;-0.55;1.37;-0.43 
22672;0.71;0.21;-9.68;-0.46;1.59;-0.48 
22699;0.72;0.19;-9.72;-0.58;1.24;-0.58 
22724;0.72;0.21;-9.68;-0.66;1.45;-0.38 
22751;0.75;0.24;-9.72;-0.53;1.53;-0.49 
22776;0.73;0.18;-9.71;-0.69;1.35;-0.51 
22803;0.72;0.19;-9.69;-0.58;1.35;-0.40 
22829;0.74;0.22;-9.70;-0.63;1.52;-0.58 
22860;0.76;0.23;-9.68;-0.57;1.51;-0.55 
22887;0.73;0.16;-9.68;-0.63;1.37;-0.53 
22913;0.74;0.18;-9.70;-0.45;1.45;-0.47 
22939;0.73;0.21;-9.70;-0.65;1.21;-0.63 
22966;0.73;0.23;-9.70;-0.46;1.40;-0.44 
22991;0.75;0.18;-9.73;-0.44;1.56;-0.55 
23018;0.77;0.21;-9.69;-0.48;1.42;-0.45 
23045;0.73;0.25;-9.73;-0.64;1.59;-0.54 
23070;0.75;0.21;-9.68;-0.56;1.47;-0.50 
23097;0.72;0.22;-9.69;-0.66;1.44;-0.29 
23122;0.71;0.22;-9.68;-0.57;1.40;-0.47 
23149;0.74;0.18;-9.66;-0.40;1.25;-0.54 
23176;0.74;0.21;-9.70;-0.63;1.42;-0.40 
23207;0.73;0.23;-9.66;-0.66;1.43;-0.47 
23234;0.71;0.21;-9.72;-0.60;1.21;-0.45 
23260;0.71;0.19;-9.69;-0.69;1.27;-0.51 
23285;0.72;0.22;-9.69;-0.66;1.22;-0.45 
23312;0.72;0.23;-9.66;-0.44;1.47;-0.63 
23337;0.70;0.17;-9.70;-0.60;1.37;-0.60 
23364;0.67;0.23;-9.70;-0.76;1.32;-0.47 
23390;0.72;0.24;-9.69;-0.44;1.40;-0.38 
23416;0.76;0.20;-9.72;-0.67;1.34;-0.45 
23442;0.73;0.22;-9.67;-0.62;1.18;-0.40 
23468;0.69;0.22;-9.69;-0.47;1.22;-0.35 
23494;0.73;0.23;-9.72;-0.53;1.25;-0.62 
23526;0.71;0.21;-9.70;-0.64;1.37;-0.56 
23553;0.73;0.20;-9.68;-0.54;1.24;-0.45 
23578;0.73;0.23;-9.73;-0.72;1.46;-0.50 
23604;0.74;0.20;-9.71;-0.54;1.43;-0.47 
23630;0.72;0.22;-9.69;-0.60;1.28;-0.50 
23656;0.76;0.20;-9.72;-0.53;1.36;-0.51 
23698;0.71;0.20;-9.69;-0.48;1.53;-0.60 
23725;0.73;0.26;-9.68;-0.60;1.35;-0.46 
23750;0.70;0.22;-9.69;-0.65;1.28;-0.55 
23777;0.74;0.24;-9.66;-0.63;1.41;-0.44 
23802;0.75;0.19;-9.71;-0.59;1.30;-0.46 
23829;0.76;0.19;-9.71;-0.53;1.44;-0.42 
23855;0.75;0.24;-9.69;-0.48;1.31;-0.43 
23886;0.74;0.20;-9.67;-0.58;1.40;-0.63 
23913;0.75;0.22;-9.71;-0.68;1.30;-0.43 
23939;0.72;0.18;-9.68;-0.59;1.43;-0.54 
23965;0.70;0.22;-9.68;-0.66;1.58;-0.51 
23991;0.69;0.22;-9.68;-0.55;1.32;-0.51 
24017;0.75;0.24;-9.67;-0.62;1.43;-0.57 
24043;0.74;0.22;-9.69;-0.56;1.53;-0.52 
24069;0.75;0.23;-9.72;-0.64;1.39;-0.50 
24095;0.71;0.19;-9.69;-0.52;1.42;-0.53 
24121;0.74;0.21;-9.72;-0.62;1.30;-0.40 
24147;0.70;0.21;-9.70;-0.42;1.56;-0.44 
24173;0.73;0.23;-9.68;-0.54;1.38;-0.40 
24205;0.76;0.21;-9.71;-0.59;1.49;-0.47 
24231;0.76;0.20;-9.71;-0.50;1.26;-0.61 
24258;0.75;0.24;-9.65;-0.58;1.24;-0.43 
24284;0.71;0.23;-9.66;-0.50;1.46;-0.61 
24310;0.73;0.23;-9.67;-0.66;1.40;-0.44 
24336;0.70;0.16;-9.70;-0.48;1.45;-0.54 
24363;0.78;0.20;-9.71;-0.54;1.40;-0.56 
24389;0.71;0.22;-9.70;-0.63;1.47;-0.47 
24415;0.74;0.19;-9.70;-0.55;1.43;-0.52 
24441;0.69;0.20;-9.67;-0.31;1.46;-0.47 
24467;0.74;0.19;-9.69;-0.69;1.34;-0.53 
24494;0.71;0.20;-9.71;-0.46;1.41;-0.47 
24529;0.73;0.22;-9.68;-0.45;1.24;-0.52 
24554;0.74;0.21;-9.68;-0.58;1.45;-0.51 
24581;0.75;0.20;-9.67;-0.69;1.34;-0.32 
24607;0.75;0.21;-9.70;-0.63;1.42;-0.43 
24633;0.71;0.26;-9.69;-0.60;1.34;-0.53 
24659;0.79;0.25;-9.68;-0.59;1.45;-0.47 
24685;0.71;0.24;-9.69;-0.59;1.33;-0.47 
24711;0.74;0.19;-9.69;-0.54;1.19;-0.41 
24737;0.71;0.22;-9.68;-0.61;1.28;-0.40 
24763;0.76;0.18;-9.70;-0.56;1.31;-0.50 
24790;0.70;0.19;-9.71;-0.61;1.40;-0.52 
24815;0.73;0.23;-9.68;-0.59;1.42;-0.60 
24841;0.75;0.23;-9.71;-0.63;1.34;-0.48 
24873;0.73;0.19;-9.70;-0.59;1.29;-0.57 
24899;0.74;0.23;-9.71;-0.54;1.25;-0.47 
24926;0.70;0.23;-9.67;-0.60;1.41;-0.51 
24951;0.74;0.20;-9.68;-0.47;1.44;-0.46 
24978;0.74;0.22;-9.69;-0.53;1.34;-0.39 
25004;0.74;0.21;-9.70;-0.56;1.30;-0.48 
25029;0.73;0.22;-9.69;-0.66;1.40;-0.56 
25056;0.71;0.20;-9.71;-0.60;1.32;-0.48 
25081;0.77;0.23;-9.68;-0.46;1.39;-0.50 
25108;0.74;0.22;-9.69;-0.57;1.33;-0.60 
25134;0.76;0.21;-9.69;-0.50;1.32;-0.56 
25160;0.73;0.25;-9.68;-0.58;1.51;-0.48 
25192;0.74;0.18;-9.73;-0.55;1.30;-0.45 
25218;0.73;0.23;-9.72;-0.56;1.37;-0.42 
25244;0.75;0.24;-9.67;-0.60;1.40;-0.50 
25270;0.75;0.21;-9.71;-0.48;1.43;-0.35 
25296;0.75;0.17;-9.69;-0.63;1.34;-0.47 
25322;0.74;0.22;-9.69;-0.37;1.43;-0.45 
25348;0.77;0.18;-9.72;-0.62;1.53;-0.54 
25374;0.72;0.22;-9.68;-0.67;1.33;-0.42 
25400;0.74;0.16;-9.68;-0.51;1.33;-0.59 
25426;0.73;0.24;-9.70;-0.68;1.33;-0.41 
25452;0.71;0.22;-9.71;-0.59;1.42;-0.43 
25479;0.71;0.20;-9.70;-0.51;1.35;-0.37 
25504;0.74;0.20;-9.74;-0.50;1.31;-0.46 
25536;0.74;0.25;-9.70;-0.48;1.34;-0.43 
25563;0.71;0.18;-9.68;-0.43;1.24;-0.40 
25588;0.71;0.20;-9.68;-0.51;1.31;-0.56 
25615;0.77;0.25;-9.68;-0.52;1.43;-0.49 
25640;0.69;0.24;-9.72;-0.59;1.30;-0.55 
25667;0.73;0.20;-9.67;-0.64;1.29;-0.41 
25694;0.74;0.21;-9.69;-0.62;1.51;-0.50 
25719;0.72;0.22;-9.68;-0.57;1.25;-0.57 
25746;0.70;0.22;-9.68;-0.68;1.38;-0.50 
25772;0.73;0.20;-9.69;-0.69;1.45;-0.55 
25798;0.74;0.23;-9.70;-0.50;1.47;-0.43 
25824;0.74;0.20;-9.72;-0.78;1.36;-0.45 
25857;0.74;0.19;-9.69;-0.53;1.60;-0.59 
25882;0.73;0.22;-9.70;-0.47;1.30;-0.50 
25909;0.74;0.21;-9.68;-0.47;1.46;-0.47 
25934;0.71;0.19;-9.69;-0.63;1.30;-0.48 
25960;0.76;0.20;-9.67;-0.76;1.33;-0.54 
25987;0.72;0.22;-9.70;-0.53;1.46;-0.38 
26012;0.74;0.22;-9.69;-0.54;1.17;-0.51 
26039;0.73;0.22;-9.70;-0.53;1.43;-0.49 
26064;0.73;0.22;-9.69;-0.57;1.35;-0.52 
26090;0.75;0.19;-9.70;-0.50;1.26;-0.37 
26117;0.73;0.23;-9.68;-0.45;1.27;-0.49 
26142;0.69;0.24;-9.67;-0.63;1.36;-0.44 
26169;0.73;0.20;-9.70;-0.56;1.27;-0.54 
26201;0.73;0.24;-9.67;-0.50;1.56;-0.45 
26226;0.72;0.20;-9.68;-0.55;1.14;-0.55 
26253;0.70;0.25;-9.71;-0.70;1.25;-0.40 
26278;0.73;0.25;-9.69;-0.61;1.31;-0.40 
26304;0.78;0.21;-9.70;-0.55;1.39;-0.50 
26331;0.74;0.19;-9.70;-0.66;1.32;-0.45 
26356;0.72;0.21;-9.69;-0.61;1.26;-0.32 
26383;0.71;0.24;-9.71;-0.53;1.52;-0.38 
26408;0.73;0.24;-9.67;-0.60;1.39;-0.70 
26434;0.72;0.20;-9.69;-0.56;1.32;-0.47 
26461;0.72;0.18;-9.66;-0.61;1.53;-0.43 
26486;0.73;0.21;-9.70;-0.56;1.36;-0.38 
26529;0.73;0.22;-9.66;-0.56;1.27;-0.54 
26556;0.75;0.23;-9.67;-0.47;1.40;-0.57 
26582;0.71;0.21;-9.72;-0.62;1.46;-0.56 
26607;0.78;0.22;-9.67;-0.41;1.27;-0.53 
26634;0.74;0.23;-9.70;-0.56;1.32;-0.31 
26659;0.73;0.23;-9.72;-0.63;1.45;-0.33 
26686;0.71;0.25;-9.72;-0.57;1.28;-0.39 
26728;0.74;0.18;-9.66;-0.79;1.39;-0.49 
26754;0.74;0.24;-9.70;-0.53;1.27;-0.48 
26780;0.73;0.22;-9.69;-0.65;1.26;-0.39 
26806;0.76;0.20;-9.69;-0.72;1.51;-0.50 
26832;0.72;0.20;-9.71;-0.56;1.40;-0.36 
26858;0.73;0.24;-9.67;-0.59;1.39;-0.50 
26890;0.74;0.21;-9.70;-0.52;1.46;-0.38 
26916;0.75;0.23;-9.70;-0.55;1.24;-0.46 
26943;0.73;0.21;-9.70;-0.54;1.46;-0.38 
26969;0.76;0.20;-9.67;-0.57;1.35;-0.52 
26995;0.73;0.22;-9.72;-0.51;1.49;-0.56 
27022;0.74;0.20;-9.68;-0.59;1.44;-0.44 
27048;0.75;0.21;-9.64;-0.49;1.16;-0.41 
27075;0.72;0.24;-9.69;-0.65;1.42;-0.59 
27102;0.73;0.23;-9.66;-0.47;1.50;-0.50 
27127;0.75;0.18;-9.70;-0.63;1.46;-0.47 
27154;0.71;0.21;-9.73;-0.53;1.30;-0.44 
27181;0.73;0.22;-9.65;-0.48;1.29;-0.54 
27212;0.73;0.22;-9.67;-0.50;1.41;-0.54 
27239;0.69;0.23;-9.67;-0.56;1.42;-0.51 
27266;0.75;0.21;-9.67;-0.56;1.30;-0.54 
27291;0.73;0.22;-9.70;-0.82;1.43;-0.47 
27318;0.72;0.20;-9.69;-0.65;1.29;-0.38 
27344;0.75;0.21;-9.72;-0.50;1.30;-0.53 
27370;0.71;0.21;-9.68;-0.58;1.18;-0.43 
27397;0.73;0.22;-9.68;-0.57;1.37;-0.47 
27422;0.72;0.23;-9.68;-0.60;1.59;-0.47 
27449;0.74;0.24;-9.70;-0.59;1.37;-0.43 
27475;0.69;0.24;-9.66;-0.73;1.38;-0.60 
27501;0.74;0.18;-9.71;-0.54;1.23;-0.50 
27528;0.73;0.18;-9.67;-0.65;1.31;-0.50 
27559;0.75;0.21;-9.70;-0.54;1.53;-0.55 
27586;0.74;0.18;-9.72;-0.60;1.43;-0.50 
27613;0.72;0.21;-9.69;-0.46;1.30;-0.37 
27638;0.73;0.23;-9.68;-0.57;1.38;-0.57 
27665;0.73;0.23;-9.74;-0.46;1.41;-0.33 
27692;0.74;0.21;-9.69;-0.46;1.39;-0.47 
27717;0.74;0.24;-9.68;-0.52;1.41;-0.47 
27754;0.75;0.22;-9.69;-0.69;1.43;-0.38 
27780;0.74;0.23;-9.70;-0.69;1.37;-0.55 
27806;0.76;0.20;-9.73;-0.53;1.52;-0.46 
27833;0.70;0.20;-9.73;-0.60;1.54;-0.34 
27858;0.72;0.23;-9.69;-0.58;1.38;-0.53 
27891;0.73;0.20;-9.68;-0.46;1.35;-0.58 
27917;0.84;0.24;-9.70;-0.59;1.42;-0.61 
27943;0.89;0.22;-9.67;-0.53;1.37;-0.40 
27970;0.93;0.19;-9.67;-0.59;1.29;-0.54 
27996;1.02;0.21;-9.64;-0.59;1.34;-0.56 
28022;1.07;0.21;-9.69;-0.67;1.39;-0.37 
28048;1.14;0.22;-9.69;-0.48;1.37;-0.48 
28075;1.24;0.19;-9.70;-0.52;1.45;-0.58 
28101;1.15;0.20;-9.66;-0.57;1.34;-0.52 
28127;1.17;0.26;-9.71;-0.47;1.23;-0.41 
28153;1.19;0.19;-9.63;-0.67;1.46;-0.56 
28180;1.22;0.24;-9.69;-0.47;1.46;-0.41 
28206;1.24;0.20;-9.73;-0.37;1.53;-0.56 
28238;1.31;0.30;-9.58;-0.57;1.17;-0.58 
28264;1.12;0.23;-10.19;-0.67;1.72;-0.47 
28291;1.26;0.30;-9.60;-0.43;1.26;-0.47 
28317;1.24;0.30;-9.56;-0.69;0.98;-0.45 
28344;1.30;0.09;-9.38;-0.34;0.95;-0.62 
28370;1.09;0.27;-9.86;-0.65;1.56;-0.63 
28396;1.16;0.26;-9.85;-0.36;1.43;-0.33 
28423;1.20;0.30;-9.14;-0.25;0.87;-0.52 
28449;1.13;0.13;-9.95;-0.81;1.93;-0.66 
28476;1.08;0.25;-10.56;-1.03;2.02;-0.53 
28503;1.14;0.27;-9.90;-1.23;1.48;-0.54 
28528;1.26;0.61;-9.01;-0.80;0.70;-0.34 
28561;1.24;0.23;-9.59;-0.25;1.09;-0.48 
28588;1.24;0.08;-9.40;-0.32;1.41;-0.79 
28613;0.94;-0.27;-10.90;-0.27;1.13;-0.32 
28640;1.28;0.16;-9.18;-0.50;0.12;-0.55 
28665;1.27;0.39;-9.25;0.00;0.91;-0.30 
28692;1.13;0.06;-10.08;-0.43;0.97;-0.49 
28719;0.98;0.23;-9.76;-0.56;1.54;-0.55 
28744;0.92;-0.67;-10.12;-0.34;1.30;-0.56 
28771;1.04;0.23;-9.87;0.21;1.27;-0.08 
28796;0.98;-0.56;-10.63;-1.93;2.25;-1.05 
28823;1.16;-0.21;-9.57;-0.69;1.37;-0.90 
28850;0.99;-0.29;-10.24;-0.52;0.76;-0.68 
28876;1.03;-0.62;-11.24;-0.66;1.79;-0.26 
28908;1.26;-0.08;-8.99;0.18;1.44;-0.45 
28935;1.29;0.39;-8.48;-0.13;-0.16;-0.71 
28960;1.43;0.15;-9.06;-0.60;1.50;-0.34 
28987;1.22;-0.42;-9.75;-0.70;1.11;-0.88 
29014;0.68;0.98;-10.65;-0.19;2.04;-0.02 
29039;1.10;0.24;-9.74;-1.08;0.81;-0.57 
29066;1.07;0.02;-8.12;-0.33;-0.14;-0.74 
29091;1.14;-0.01;-8.79;-0.47;0.35;-0.46 
29118;1.01;-0.07;-8.65;-0.76;0.56;-0.63 
29145;1.22;0.41;-8.92;-0.36;-0.32;-0.32 
29170;1.11;0.67;-9.74;-0.63;0.68;-0.19 
29197;0.85;0.75;-11.38;0.08;1.29;-0.21 
29229;0.69;0.55;-9.74;-0.31;1.46;-0.43 
29255;0.90;0.68;-9.31;0.20;0.53;-0.49 
29281;0.60;0.12;-10.14;-0.43;1.82;-0.36 
29307;0.80;0.04;-9.56;-1.25;1.68;-0.60 
29334;0.70;0.80;-9.51;-0.27;1.17;-0.41 
29360;0.91;0.41;-9.73;-0.47;0.13;-0.63 
29386;0.81;0.49;-11.29;-0.54;1.38;-0.58 
29413;0.43;-0.58;-10.82;-1.53;3.01;-0.85 
29438;1.28;0.97;-8.26;0.59;1.52;-0.20 
29465;0.78;-0.33;-9.13;0.43;0.76;-0.43 
29491;1.03;0.14;-10.11;-1.29;0.43;-0.56 
29517;0.58;0.20;-11.44;-1.44;2.19;-0.59 
29550;0.56;-0.33;-8.74;-0.36;2.21;-0.66 
29576;0.89;0.79;-9.72;0.02;0.34;-0.06 
29602;1.16;-0.33;-9.17;-1.22;0.76;-0.57 
29629;0.32;0.54;-9.79;-0.61;1.28;-0.40 
29655;0.20;-0.24;-10.28;-0.11;1.43;-0.52 
29681;0.90;0.25;-9.82;-0.18;1.59;-0.53 
29708;0.89;0.11;-9.15;-0.20;-0.18;-0.61 
29734;0.64;0.17;-10.73;-0.95;1.25;-0.65 
29776;0.66;-0.01;-10.54;-0.69;1.19;-0.62 
29803;0.40;0.74;-10.01;-0.60;2.02;-0.14 
29830;0.58;-0.30;-10.09;-0.50;1.77;-0.74 
29856;0.76;0.86;-9.12;-1.14;1.98;-0.60 
29882;1.22;0.39;-8.19;0.34;-0.27;-0.33 
29906;1.42;0.37;-7.71;0.50;0.73;-0.27 
29933;0.91;-0.28;-10.88;-0.32;1.01;-0.47 
29960;1.06;0.03;-10.13;-1.31;2.35;-0.37 
29985;1.48;0.76;-8.52;-0.47;0.54;-0.57 
30012;1.20;0.14;-10.36;-0.45;1.11;-0.31 
30039;1.17;0.94;-11.20;0.29;1.53;-0.03 
30064;1.65;0.41;-8.91;-0.15;0.72;-0.65 
30091;1.94;0.93;-8.13;0.97;-0.24;-0.02 
30116;1.40;0.84;-8.99;-0.27;0.21;-0.21 
30143;0.97;-0.12;-10.04;-1.43;2.92;-0.82 
30169;0.45;0.53;-9.16;0.34;0.25;-0.27 
30195;0.22;-0.11;-10.11;-0.96;2.27;-0.54 
30227;0.44;0.83;-9.04;0.02;0.78;-0.27 
30254;0.42;-0.12;-8.97;0.10;0.49;-0.54 
30279;0.46;0.56;-9.82;-0.69;1.59;-0.34 
30306;0.28;-0.29;-10.10;0.50;0.92;-0.34 
30332;0.36;0.64;-10.36;-0.82;0.76;-0.24 
30358;0.23;-0.10;-8.95;-0.69;0.85;-0.71 
30385;0.43;-0.05;-8.13;0.05;0.36;-0.53 
30411;-0.03;0.25;-10.70;-0.91;1.53;-0.50 
30437;0.68;0.33;-8.58;-0.42;0.80;-0.37 
30464;-0.01;-0.09;-10.19;-1.87;1.56;-0.68 
30490;0.33;-0.15;-9.39;-0.31;1.14;-0.71 
30516;0.29;0.76;-10.62;-0.98;2.25;-0.32 
30548;0.06;0.81;-9.90;-1.04;1.63;-0.43 
30574;0.15;0.38;-9.87;0.08;1.46;-0.25 
30601;0.60;0.03;-9.13;-0.45;1.18;-0.53 
30626;0.17;0.26;-10.11;-0.31;1.41;-0.46 
30653;0.41;0.15;-9.84;-0.34;1.79;-0.72 
30679;0.03;0.17;-9.42;-0.55;1.67;0.08 
30705;0.52;-0.01;-9.40;-0.68;1.54;-1.21 
30732;-0.16;-0.07;-10.38;-0.50;1.93;-0.16 
30757;0.27;0.12;-9.56;-1.01;0.82;-0.57 
30784;0.48;0.23;-9.80;-0.60;1.04;-0.44 
30810;0.30;-0.02;-9.21;-0.02;0.92;-0.35 
30836;-0.07;0.29;-10.52;-0.53;2.00;-0.43 
30868;0.37;0.50;-9.42;-0.48;1.54;-0.50 
30895;0.15;0.23;-10.25;-0.76;0.95;-0.64 
30921;0.12;-0.06;-10.01;-1.02;3.29;-0.72 
30948;0.14;0.72;-9.49;-0.43;2.70;-0.24 
30984;0.57;0.51;-9.46;-0.74;0.95;-0.44 
31010;0.65;0.14;-8.21;-0.18;0.57;-0.36 
31037;0.17;0.13;-10.26;-0.74;2.25;-0.47 
31063;0.43;0.36;-9.82;-0.82;1.14;-0.70 
31089;0.42;-0.02;-10.03;-0.07;1.22;-0.32 
31116;0.33;0.40;-9.75;-0.75;1.88;-0.43 
31142;0.45;0.02;-9.04;-0.58;1.20;-0.55 
31169;0.29;0.07;-9.76;-0.49;1.88;-0.63 
31195;0.27;0.07;-9.65;-0.49;1.53;-0.58 
31227;0.41;0.21;-9.54;-1.12;1.32;-0.27 
31253;0.31;0.32;-9.85;-0.46;1.38;-0.53 
31280;0.54;0.28;-10.06;-0.48;0.98;-0.40 
31306;0.49;0.32;-9.33;-0.59;0.74;-0.47 
31332;0.40;0.02;-9.82;-0.51;1.50;-0.60 
31358;0.37;0.22;-9.94;-0.77;1.59;-0.39 
31384;0.33;0.12;-9.58;-0.60;1.54;-0.53 
31411;0.40;0.21;-9.59;-0.38;1.16;-0.32 
31436;0.43;0.16;-9.46;-0.39;0.99;-0.50 
31463;0.43;-0.14;-9.75;-0.53;1.17;-0.64 
31489;0.37;0.08;-9.89;-0.53;1.34;-0.54 
31515;0.37;0.18;-9.69;-0.69;1.37;-0.28 
31547;0.42;0.28;-9.54;-0.56;1.23;-0.45 
31574;0.33;0.06;-9.78;-0.57;1.59;-0.62 
31599;0.37;0.23;-9.90;-0.53;1.32;-0.45 
31626;0.44;0.19;-9.78;-0.59;1.30;-0.51 
31651;0.41;0.24;-9.71;-0.59;1.40;-0.47 
31678;0.34;0.41;-9.78;-0.40;1.52;-0.50 
31705;0.42;0.21;-9.63;-0.56;1.39;-0.44 
31730;0.41;0.16;-9.74;-0.60;1.27;-0.55 
31757;0.43;0.24;-9.61;-0.68;1.37;-0.50 
31782;0.40;0.25;-9.73;-0.40;1.54;-0.41 
31809;0.48;0.23;-9.67;-0.59;1.30;-0.62 
31835;0.43;0.19;-9.76;-0.59;1.58;-0.52 
31861;0.42;0.22;-9.73;-0.41;1.43;-0.53 
31893;0.42;0.19;-9.69;-0.45;1.45;-0.43 
31920;0.76;0.16;-9.66;-0.54;1.31;-0.48 
31945;0.72;0.23;-9.73;-0.60;1.43;-0.43 
31972;0.73;0.18;-9.69;-0.59;1.45;-0.48 
31997;0.73;0.17;-9.71;-0.43;1.34;-0.43 
32024;0.72;0.21;-9.71;-0.61;1.49;-0.39 
32050;0.72;0.20;-9.69;-0.66;1.44;-0.47 
32076;0.72;0.19;-9.67;-0.58;1.32;-0.48 
32102;0.71;0.22;-9.72;-0.75;1.35;-0.53 
32129;0.69;0.22;-9.70;-0.57;1.22;-0.43 
32155;0.71;0.22;-9.72;-0.56;1.31;-0.47 
32181;0.72;0.17;-9.68;-0.58;1.30;-0.35 
32214;0.74;0.22;-9.72;-0.41;1.25;-0.40 
32239;0.70;0.26;-9.67;-0.48;1.21;-0.45 
32266;0.76;0.20;-9.68;-0.52;1.35;-0.57 
32292;0.68;0.20;-9.71;-0.41;1.50;-0.52 
